data_point;region;vac_interval_group;vaccine;count_vac_zab_18_59;count_vac_hosp_18_59;count_vac_severe_18_59;count_vac_death_18_59;count_vac_zab_60;count_vac_hosp_60;count_vac_severe_60;count_vac_death_60;count_vac_zab_total;count_vac_hosp_total;count_vac_severe_total;count_vac_death_total;count_zab_18_59;count_hosp_18_59;count_severe_18_59;count_death_18_59;count_zab_60;count_hosp_60;count_severe_60;count_death_60;count_zab_total;count_hosp_total;count_severe_total;count_death_total
2022.03_13-10-2022;Краснодарский край;75_90_days;EpiVacCorona;8;0;0;0;7;2;0;0;15;2;0;0;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;75_90_days;SputnikLite;90;6;0;0;115;27;9;4;205;33;9;4;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;75_90_days;SputnikV;373;20;0;0;221;62;15;8;594;82;15;8;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;90_105_days;AllVaccines;641;27;0;0;502;111;38;20;1143;138;38;20;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;90_105_days;CoviVac;4;0;0;0;2;0;0;0;6;0;0;0;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;90_105_days;EpiVacCorona;22;0;0;0;28;14;7;5;50;14;7;5;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;90_105_days;SputnikLite;141;5;0;0;163;31;5;3;304;36;5;3;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Краснодарский край;90_105_days;SputnikV;474;22;0;0;309;66;26;12;783;88;26;12;13373;901;149;60;9605;2842;959;509;22978;3743;1108;569
2022.03_13-10-2022;Красноярский край;105_165_days;AllVaccines;1190;44;3;1;970;166;19;12;2160;210;22;13;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;105_165_days;CoviVac;31;3;0;0;16;1;0;0;47;4;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;105_165_days;EpiVacCorona;42;1;0;0;38;12;2;2;80;13;2;2;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;105_165_days;SputnikLite;597;20;2;1;494;77;8;5;1091;97;10;6;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;105_165_days;SputnikV;520;20;1;0;422;76;9;5;942;96;10;5;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;165_195_days;AllVaccines;884;39;3;1;415;65;6;3;1299;104;9;4;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;165_195_days;CoviVac;13;1;0;0;3;0;0;0;16;1;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;165_195_days;EpiVacCorona;28;1;0;0;21;8;1;1;49;9;1;1;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;165_195_days;SputnikLite;335;18;1;0;171;29;1;1;506;47;2;1;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;165_195_days;SputnikV;508;19;2;1;220;28;4;1;728;47;6;2;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;21_45_days;AllVaccines;345;24;1;0;221;36;3;1;566;60;4;1;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;21_45_days;CoviVac;4;0;0;0;7;0;0;0;11;0;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;21_45_days;EpiVacCorona;10;1;0;0;10;2;0;0;20;3;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;21_45_days;SputnikLite;206;11;0;0;113;14;0;0;319;25;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;21_45_days;SputnikV;125;12;1;0;91;20;3;1;216;32;4;1;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;45_75_days;AllVaccines;546;15;2;0;345;75;18;7;891;90;20;7;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;45_75_days;CoviVac;11;0;0;0;2;1;0;0;13;1;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;45_75_days;EpiVacCorona;23;3;0;0;19;6;0;1;42;9;0;1;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;45_75_days;SputnikLite;324;6;1;0;215;39;10;4;539;45;11;4;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;45_75_days;SputnikV;188;6;1;0;109;29;8;2;297;35;9;2;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;75_90_days;AllVaccines;452;26;0;0;316;66;8;5;768;92;8;5;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;75_90_days;CoviVac;6;0;0;0;3;0;0;0;9;0;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;75_90_days;EpiVacCorona;37;5;0;0;33;10;1;1;70;15;1;1;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;75_90_days;SputnikLite;118;7;0;0;121;18;2;2;239;25;2;2;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;75_90_days;SputnikV;291;14;0;0;159;38;5;2;450;52;5;2;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;90_105_days;AllVaccines;601;25;2;1;444;102;12;3;1045;127;14;4;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;90_105_days;CoviVac;18;2;0;0;6;4;0;0;24;6;0;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;90_105_days;EpiVacCorona;30;1;0;0;41;15;2;0;71;16;2;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;90_105_days;SputnikLite;168;3;0;0;165;33;2;0;333;36;2;0;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Красноярский край;90_105_days;SputnikV;385;19;2;1;232;50;8;3;617;69;10;4;11848;714;101;37;7986;2433;627;451;19834;3147;728;488
2022.03_13-10-2022;Курганская область;105_165_days;AllVaccines;1710;41;4;1;1106;136;27;7;2816;177;31;8;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;105_165_days;CoviVac;41;0;0;0;9;2;1;0;50;2;1;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;105_165_days;EpiVacCorona;12;0;0;0;8;2;1;0;20;2;1;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;105_165_days;SputnikLite;713;15;2;0;635;68;13;3;1348;83;15;3;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;105_165_days;SputnikV;944;26;2;1;454;64;12;4;1398;90;14;5;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;165_195_days;AllVaccines;316;8;2;1;255;33;9;5;571;41;11;6;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;165_195_days;CoviVac;5;0;0;0;1;0;0;0;6;0;0;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;165_195_days;EpiVacCorona;2;0;0;0;1;0;0;0;3;0;0;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;165_195_days;SputnikLite;97;4;1;0;160;24;6;4;257;28;7;4;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;165_195_days;SputnikV;212;4;1;1;93;9;3;1;305;13;4;2;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;21_45_days;AllVaccines;361;10;3;1;233;30;9;2;594;40;12;3;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;21_45_days;CoviVac;5;0;0;0;0;0;0;0;5;0;0;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;21_45_days;EpiVacCorona;17;0;0;0;11;5;3;0;28;5;3;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;21_45_days;SputnikLite;271;8;2;1;167;16;3;1;438;24;5;2;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;21_45_days;SputnikV;68;2;1;0;55;9;3;1;123;11;4;1;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;45_75_days;AllVaccines;443;15;0;0;275;39;12;2;718;54;12;2;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;45_75_days;CoviVac;4;0;0;0;3;1;1;0;7;1;1;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;45_75_days;EpiVacCorona;20;1;0;0;27;5;2;0;47;6;2;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;45_75_days;SputnikLite;325;11;0;0;196;23;7;2;521;34;7;2;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;45_75_days;SputnikV;94;3;0;0;49;10;2;0;143;13;2;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;75_90_days;AllVaccines;146;5;0;0;161;29;8;1;307;34;8;1;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;75_90_days;CoviVac;4;0;0;0;5;1;0;0;9;1;0;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;75_90_days;EpiVacCorona;3;1;0;0;7;4;2;1;10;5;2;1;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;75_90_days;SputnikLite;50;2;0;0;75;11;3;0;125;13;3;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;75_90_days;SputnikV;89;2;0;0;74;13;3;0;163;15;3;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;90_105_days;AllVaccines;338;15;1;0;314;56;11;2;652;71;12;2;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;90_105_days;CoviVac;8;1;0;0;5;1;0;0;13;2;0;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;90_105_days;EpiVacCorona;1;0;0;0;3;1;0;0;4;1;0;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;90_105_days;SputnikLite;128;5;0;0;165;23;5;0;293;28;5;0;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курганская область;90_105_days;SputnikV;201;9;1;0;141;31;6;2;342;40;7;2;7600;314;43;12;5645;1183;422;164;13245;1497;465;176
2022.03_13-10-2022;Курская область;105_165_days;AllVaccines;552;32;1;1;585;131;20;7;1137;163;21;8;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;105_165_days;CoviVac;9;0;0;0;7;1;0;0;16;1;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;105_165_days;EpiVacCorona;24;3;0;0;26;7;0;0;50;10;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;105_165_days;SputnikLite;272;13;1;1;354;78;14;6;626;91;15;7;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;105_165_days;SputnikV;247;16;0;0;198;45;6;1;445;61;6;1;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;165_195_days;AllVaccines;356;21;3;0;225;41;7;4;581;62;10;4;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;165_195_days;CoviVac;8;0;0;0;2;0;0;0;10;0;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;165_195_days;EpiVacCorona;1;0;0;0;1;0;0;0;2;0;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;165_195_days;SputnikLite;132;5;1;0;137;26;5;3;269;31;6;3;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;165_195_days;SputnikV;215;16;2;0;85;15;2;1;300;31;4;1;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;21_45_days;AllVaccines;131;6;0;0;72;13;5;2;203;19;5;2;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;21_45_days;CoviVac;6;0;0;0;1;0;0;0;7;0;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;21_45_days;EpiVacCorona;12;0;0;0;13;4;3;1;25;4;3;1;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;21_45_days;SputnikLite;87;3;0;0;39;7;2;1;126;10;2;1;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;21_45_days;SputnikV;26;3;0;0;19;2;0;0;45;5;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;45_75_days;AllVaccines;175;8;3;0;113;26;6;2;288;34;9;2;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;45_75_days;CoviVac;5;0;0;0;3;0;0;0;8;0;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;45_75_days;EpiVacCorona;15;1;0;0;11;4;2;0;26;5;2;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;45_75_days;SputnikLite;126;6;3;0;76;13;3;2;202;19;6;2;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;45_75_days;SputnikV;29;1;0;0;23;9;1;0;52;10;1;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;75_90_days;AllVaccines;127;9;1;0;118;32;5;2;245;41;6;2;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;75_90_days;CoviVac;5;0;0;0;6;0;0;0;11;0;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;75_90_days;EpiVacCorona;11;2;1;0;17;9;1;0;28;11;2;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;75_90_days;SputnikLite;44;1;0;0;50;5;0;0;94;6;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;75_90_days;SputnikV;67;6;0;0;45;18;4;2;112;24;4;2;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;90_105_days;AllVaccines;170;9;2;1;147;34;9;7;317;43;11;8;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;90_105_days;CoviVac;5;0;0;0;2;0;0;0;7;0;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;90_105_days;EpiVacCorona;11;0;0;0;20;4;0;0;31;4;0;0;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;90_105_days;SputnikLite;66;1;0;0;60;16;6;5;126;17;6;5;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Курская область;90_105_days;SputnikV;88;8;2;1;65;14;3;2;153;22;5;3;4291;360;43;14;3456;1063;280;172;7747;1423;323;186
2022.03_13-10-2022;Ленинградская область;105_165_days;AllVaccines;847;45;2;0;612;76;15;8;1459;121;17;8;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;105_165_days;CoviVac;27;2;0;0;8;0;0;0;35;2;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;105_165_days;EpiVacCorona;13;1;0;0;13;2;0;0;26;3;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;105_165_days;SputnikLite;412;20;1;0;340;48;12;7;752;68;13;7;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;105_165_days;SputnikV;395;22;1;0;251;26;3;1;646;48;4;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;165_195_days;AllVaccines;338;13;1;0;172;22;3;1;510;35;4;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;165_195_days;CoviVac;12;0;0;0;2;0;0;0;14;0;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;165_195_days;EpiVacCorona;0;0;0;0;1;0;0;0;1;0;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;165_195_days;SputnikLite;100;4;0;0;67;9;1;1;167;13;1;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;165_195_days;SputnikV;226;9;1;0;102;13;2;0;328;22;3;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;21_45_days;AllVaccines;130;5;0;0;75;9;2;1;205;14;2;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;21_45_days;CoviVac;4;1;0;0;1;0;0;0;5;1;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;21_45_days;EpiVacCorona;2;0;0;0;2;0;0;0;4;0;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;21_45_days;SputnikLite;62;1;0;0;30;4;1;0;92;5;1;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;21_45_days;SputnikV;62;3;0;0;42;5;1;1;104;8;1;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;45_75_days;AllVaccines;214;7;2;1;163;17;1;0;377;24;3;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;45_75_days;CoviVac;4;0;0;0;1;0;0;0;5;0;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;45_75_days;EpiVacCorona;13;1;1;1;4;0;0;0;17;1;1;1;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;45_75_days;SputnikLite;115;3;0;0;102;11;0;0;217;14;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;45_75_days;SputnikV;82;3;1;0;56;6;1;0;138;9;2;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;75_90_days;AllVaccines;227;11;1;0;176;34;8;8;403;45;9;8;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;75_90_days;CoviVac;3;0;0;0;0;0;0;0;3;0;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;75_90_days;EpiVacCorona;11;1;0;0;10;3;0;0;21;4;0;0;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;75_90_days;SputnikLite;66;3;0;0;59;10;2;3;125;13;2;3;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;75_90_days;SputnikV;147;7;1;0;107;21;6;5;254;28;7;5;6481;322;43;28;4505;976;183;183;10986;1298;226;211
2022.03_13-10-2022;Ленинградская область;90_105_days;AllVaccines;311;18;2;1;269;43;1;2;580;61;3;3;6481;322;43;28;4505;976;183;183;10986;1298;226;211
