data_point;region;age_group;vac_interval_group;vaccine;ve_death;cil_death;cih_death
2022.04.B_13-10-2022;РФ;20-29;90_105_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;20-29;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;20-29;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;20-29;90_105_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;20-29;90_105_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;30-39;90_105_days;AllVaccines;-0.14574;-2.0834;0.57426
2022.04.B_13-10-2022;РФ;30-39;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;30-39;90_105_days;EpiVacCorona;-7.00739;-56.12668;-0.12239
2022.04.B_13-10-2022;РФ;30-39;90_105_days;SputnikLite;0.41228;-3.19294;0.91762
2022.04.B_13-10-2022;РФ;30-39;90_105_days;SputnikV;-0.22819;-3.94539;0.69498
2022.04.B_13-10-2022;РФ;40-49;90_105_days;AllVaccines;0.84747;-0.08623;0.97858
2022.04.B_13-10-2022;РФ;40-49;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;40-49;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;40-49;90_105_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;40-49;90_105_days;SputnikV;0.63089;-1.62858;0.94817
2022.04.B_13-10-2022;РФ;50-59;90_105_days;AllVaccines;0.57598;-0.13508;0.8416
2022.04.B_13-10-2022;РФ;50-59;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;50-59;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;50-59;90_105_days;SputnikLite;0.61056;-0.56232;0.90292
2022.04.B_13-10-2022;РФ;50-59;90_105_days;SputnikV;0.46703;-1.13812;0.86715
2022.04.B_13-10-2022;РФ;60-69;90_105_days;AllVaccines;0.5906;0.25868;0.77391
2022.04.B_13-10-2022;РФ;60-69;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;60-69;90_105_days;EpiVacCorona;0.16024;-4.96655;0.88181
2022.04.B_13-10-2022;РФ;60-69;90_105_days;SputnikLite;0.76778;0.27893;0.92521
2022.04.B_13-10-2022;РФ;60-69;90_105_days;SputnikV;0.4325;-0.19305;0.73006
2022.04.B_13-10-2022;РФ;70-79;90_105_days;AllVaccines;0.12708;-0.24558;0.38824
2022.04.B_13-10-2022;РФ;70-79;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;70-79;90_105_days;EpiVacCorona;0.00256;-2.99158;0.75076
2022.04.B_13-10-2022;РФ;70-79;90_105_days;SputnikLite;-0.31327;-1.04126;0.15509
2022.04.B_13-10-2022;РФ;70-79;90_105_days;SputnikV;0.49851;0.03439;0.73955
2022.04.B_13-10-2022;РФ;80+;90_105_days;AllVaccines;0.34685;0.03893;0.55611
2022.04.B_13-10-2022;РФ;80+;90_105_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;РФ;80+;90_105_days;EpiVacCorona;-0.70649;-3.10322;0.29028
2022.04.B_13-10-2022;РФ;80+;90_105_days;SputnikLite;0.65828;0.17835;0.85788
2022.04.B_13-10-2022;РФ;80+;90_105_days;SputnikV;0.26849;-0.19579;0.5525
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;SputnikLite;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;SputnikV;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;AllVaccines;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;CoviVac;NULL;NULL;NULL
2022.04.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;EpiVacCorona;NULL;NULL;NULL
