data_point;region;vac_interval_group;vaccine;count_vac_zab_18_59;count_vac_hosp_18_59;count_vac_severe_18_59;count_vac_death_18_59;count_vac_zab_60;count_vac_hosp_60;count_vac_severe_60;count_vac_death_60;count_vac_zab_total;count_vac_hosp_total;count_vac_severe_total;count_vac_death_total;count_zab_18_59;count_hosp_18_59;count_severe_18_59;count_death_18_59;count_zab_60;count_hosp_60;count_severe_60;count_death_60;count_zab_total;count_hosp_total;count_severe_total;count_death_total
2022.05_15-06-2022;Краснодарский край;105_165_days;AllVaccines;173;23;2;1;183;77;13;6;356;100;15;7;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;105_165_days;CoviVac;2;0;0;0;1;0;0;0;3;0;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;105_165_days;EpiVacCorona;6;1;0;0;8;3;0;0;14;4;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;105_165_days;SputnikLite;57;8;0;0;75;27;6;2;132;35;6;2;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;105_165_days;SputnikV;108;14;2;1;99;47;7;4;207;61;9;5;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;165_195_days;AllVaccines;95;15;1;0;97;30;5;2;192;45;6;2;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;165_195_days;CoviVac;4;1;0;0;0;0;0;0;4;1;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;165_195_days;EpiVacCorona;3;0;0;0;3;2;0;0;6;2;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;165_195_days;SputnikLite;19;0;0;0;34;7;1;0;53;7;1;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;165_195_days;SputnikV;69;14;1;0;60;21;4;2;129;35;5;2;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;21_45_days;AllVaccines;9;2;0;0;21;7;1;0;30;9;1;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;21_45_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;21_45_days;EpiVacCorona;0;0;0;0;2;1;0;0;2;1;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;21_45_days;SputnikLite;1;0;0;0;2;0;0;0;3;0;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;21_45_days;SputnikV;7;2;0;0;17;6;1;0;24;8;1;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;45_75_days;AllVaccines;27;8;2;1;36;14;2;1;63;22;4;2;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;45_75_days;CoviVac;0;0;0;0;1;1;0;0;1;1;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;45_75_days;EpiVacCorona;2;1;0;0;2;1;1;0;4;2;1;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;45_75_days;SputnikLite;4;1;0;0;7;4;1;1;11;5;1;1;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;45_75_days;SputnikV;21;6;2;1;26;8;0;0;47;14;2;1;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;75_90_days;AllVaccines;13;3;1;0;18;5;2;0;31;8;3;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;75_90_days;EpiVacCorona;0;0;0;0;1;1;1;0;1;1;1;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;75_90_days;SputnikLite;6;1;0;0;5;0;0;0;11;1;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;75_90_days;SputnikV;7;2;1;0;12;4;1;0;19;6;2;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;90_105_days;AllVaccines;27;3;0;0;21;12;2;3;48;15;2;3;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;90_105_days;CoviVac;2;0;0;0;0;0;0;0;2;0;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;90_105_days;EpiVacCorona;0;0;0;0;3;1;0;0;3;1;0;0;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;90_105_days;SputnikLite;11;1;0;0;5;4;0;1;16;5;0;1;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Краснодарский край;90_105_days;SputnikV;14;2;0;0;13;7;2;2;27;9;2;2;1243;240;42;15;1242;506;127;55;2485;746;169;70
2022.05_15-06-2022;Красноярский край;105_165_days;AllVaccines;172;27;2;0;150;70;13;10;322;97;15;10;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;105_165_days;CoviVac;1;0;0;0;1;0;0;0;2;0;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;105_165_days;EpiVacCorona;8;3;0;0;12;9;4;2;20;12;4;2;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;105_165_days;SputnikLite;55;6;1;0;70;29;4;4;125;35;5;4;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;105_165_days;SputnikV;108;18;1;0;67;32;5;4;175;50;6;4;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;165_195_days;AllVaccines;58;12;2;1;78;35;6;3;136;47;8;4;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;165_195_days;CoviVac;2;1;0;0;0;0;0;0;2;1;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;165_195_days;EpiVacCorona;2;0;0;0;7;3;0;0;9;3;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;165_195_days;SputnikLite;21;4;0;0;28;9;1;1;49;13;1;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;165_195_days;SputnikV;33;7;2;1;43;23;5;2;76;30;7;3;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;21_45_days;AllVaccines;13;2;0;0;8;4;2;1;21;6;2;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;21_45_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;21_45_days;EpiVacCorona;1;0;0;0;1;1;1;0;2;1;1;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;21_45_days;SputnikLite;2;0;0;0;0;0;0;0;2;0;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;21_45_days;SputnikV;9;2;0;0;7;3;1;1;16;5;1;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;45_75_days;AllVaccines;18;5;2;0;6;5;1;1;24;10;3;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;45_75_days;CoviVac;0;0;0;0;1;1;0;0;1;1;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;45_75_days;EpiVacCorona;1;1;0;0;1;1;0;0;2;2;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;45_75_days;SputnikLite;4;1;1;0;0;0;0;0;4;1;1;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;45_75_days;SputnikV;13;3;1;0;4;3;1;1;17;6;2;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;75_90_days;AllVaccines;32;1;0;0;21;7;0;0;53;8;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;75_90_days;EpiVacCorona;2;0;0;0;1;1;0;0;3;1;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;75_90_days;SputnikLite;13;0;0;0;10;3;0;0;23;3;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;75_90_days;SputnikV;17;1;0;0;10;3;0;0;27;4;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;90_105_days;AllVaccines;28;1;0;0;19;10;2;1;47;11;2;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;90_105_days;CoviVac;2;1;0;0;0;0;0;0;2;1;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;90_105_days;EpiVacCorona;1;0;0;0;2;1;0;0;3;1;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;90_105_days;SputnikLite;16;0;0;0;9;6;2;1;25;6;2;1;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Красноярский край;90_105_days;SputnikV;9;0;0;0;8;3;0;0;17;3;0;0;1254;272;43;25;1044;586;137;79;2298;858;180;104
2022.05_15-06-2022;Курганская область;105_165_days;AllVaccines;119;10;0;0;86;27;7;3;205;37;7;3;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;105_165_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;105_165_days;EpiVacCorona;6;0;0;0;3;0;0;0;9;0;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;105_165_days;SputnikLite;43;3;0;0;54;17;4;2;97;20;4;2;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;105_165_days;SputnikV;69;7;0;0;29;10;3;1;98;17;3;1;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;165_195_days;AllVaccines;184;7;1;0;67;17;4;1;251;24;5;1;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;165_195_days;CoviVac;4;0;0;0;0;0;0;0;4;0;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;165_195_days;EpiVacCorona;3;0;0;0;0;0;0;0;3;0;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;165_195_days;SputnikLite;30;3;0;0;32;5;0;0;62;8;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;165_195_days;SputnikV;147;4;1;0;35;12;4;1;182;16;5;1;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;21_45_days;AllVaccines;5;0;0;0;6;4;0;0;11;4;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;21_45_days;CoviVac;0;0;0;0;1;1;0;0;1;1;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;21_45_days;EpiVacCorona;1;0;0;0;2;2;0;0;3;2;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;21_45_days;SputnikV;4;0;0;0;3;1;0;0;7;1;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;45_75_days;AllVaccines;5;0;0;0;18;8;2;0;23;8;2;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;45_75_days;EpiVacCorona;1;0;0;0;4;4;1;0;5;4;1;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;45_75_days;SputnikLite;2;0;0;0;8;1;0;0;10;1;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;45_75_days;SputnikV;2;0;0;0;6;3;1;0;8;3;1;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;75_90_days;AllVaccines;13;0;0;0;14;2;0;0;27;2;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;75_90_days;SputnikLite;4;0;0;0;4;1;0;0;8;1;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;75_90_days;SputnikV;9;0;0;0;10;1;0;0;19;1;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;90_105_days;AllVaccines;32;1;0;0;29;11;2;0;61;12;2;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;90_105_days;EpiVacCorona;2;0;0;0;2;0;0;0;4;0;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;90_105_days;SputnikLite;22;1;0;0;19;7;2;0;41;8;2;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курганская область;90_105_days;SputnikV;8;0;0;0;8;4;0;0;16;4;0;0;972;59;4;1;605;235;58;20;1577;294;62;21
2022.05_15-06-2022;Курская область;105_165_days;AllVaccines;90;11;1;1;70;33;7;1;160;44;8;2;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;105_165_days;CoviVac;4;2;0;0;3;2;2;0;7;4;2;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;105_165_days;EpiVacCorona;7;0;0;0;6;0;0;0;13;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;105_165_days;SputnikLite;43;2;0;0;28;12;3;1;71;14;3;1;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;105_165_days;SputnikV;36;7;1;1;33;19;2;0;69;26;3;1;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;165_195_days;AllVaccines;67;7;1;0;78;39;6;0;145;46;7;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;165_195_days;CoviVac;1;0;0;0;1;0;0;0;2;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;165_195_days;EpiVacCorona;1;0;0;0;2;2;0;0;3;2;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;165_195_days;SputnikLite;28;3;0;0;40;23;3;0;68;26;3;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;165_195_days;SputnikV;37;4;1;0;35;14;3;0;72;18;4;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;21_45_days;AllVaccines;6;1;0;0;3;0;0;0;9;1;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;21_45_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;21_45_days;SputnikV;5;1;0;0;3;0;0;0;8;1;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;45_75_days;AllVaccines;6;1;0;0;7;6;1;0;13;7;1;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;45_75_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;45_75_days;EpiVacCorona;0;0;0;0;1;0;0;0;1;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;45_75_days;SputnikLite;0;0;0;0;1;1;0;0;1;1;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;45_75_days;SputnikV;5;1;0;0;5;5;1;0;10;6;1;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;75_90_days;AllVaccines;8;2;0;0;4;2;1;1;12;4;1;1;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;75_90_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;75_90_days;EpiVacCorona;0;0;0;0;1;1;0;0;1;1;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;75_90_days;SputnikLite;5;1;0;0;2;1;1;1;7;2;1;1;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;75_90_days;SputnikV;2;1;0;0;1;0;0;0;3;1;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;90_105_days;AllVaccines;17;3;1;0;9;5;3;1;26;8;4;1;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;90_105_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;90_105_days;EpiVacCorona;2;1;0;0;2;1;0;0;4;2;0;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;90_105_days;SputnikLite;12;0;0;0;6;3;2;1;18;3;2;1;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Курская область;90_105_days;SputnikV;2;2;1;0;1;1;1;0;3;3;2;0;679;122;22;3;553;283;77;32;1232;405;99;35
2022.05_15-06-2022;Ленинградская область;105_165_days;AllVaccines;136;17;6;1;126;42;10;6;262;59;16;7;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;105_165_days;CoviVac;3;0;0;0;1;0;0;0;4;0;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;105_165_days;EpiVacCorona;3;1;1;0;6;2;0;0;9;3;1;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;105_165_days;SputnikLite;42;5;1;1;61;21;3;3;103;26;4;4;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;105_165_days;SputnikV;88;11;4;0;58;19;7;3;146;30;11;3;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;165_195_days;AllVaccines;59;9;1;1;65;18;2;2;124;27;3;3;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;165_195_days;CoviVac;3;0;0;0;0;0;0;0;3;0;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;165_195_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;165_195_days;SputnikLite;15;3;0;0;30;8;1;0;45;11;1;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;165_195_days;SputnikV;40;6;1;1;35;10;1;2;75;16;2;3;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;21_45_days;AllVaccines;3;0;0;0;4;1;0;0;7;1;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;21_45_days;SputnikLite;2;0;0;0;2;1;0;0;4;1;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;21_45_days;SputnikV;1;0;0;0;2;0;0;0;3;0;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;45_75_days;AllVaccines;17;1;0;0;10;2;1;0;27;3;1;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;45_75_days;EpiVacCorona;0;0;0;0;1;0;0;0;1;0;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;45_75_days;SputnikLite;4;0;0;0;2;0;0;0;6;0;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;45_75_days;SputnikV;13;1;0;0;7;2;1;0;20;3;1;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;75_90_days;AllVaccines;13;1;0;0;9;3;0;0;22;4;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;75_90_days;SputnikLite;5;0;0;0;4;2;0;0;9;2;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;75_90_days;SputnikV;8;1;0;0;5;1;0;0;13;2;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;90_105_days;AllVaccines;13;2;0;0;14;3;1;1;27;5;1;1;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;90_105_days;EpiVacCorona;0;0;0;0;1;1;1;1;1;1;1;1;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;90_105_days;SputnikLite;4;1;0;0;8;1;0;0;12;2;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Ленинградская область;90_105_days;SputnikV;9;1;0;0;5;1;0;0;14;2;0;0;1028;125;28;20;889;332;66;53;1917;457;94;73
2022.05_15-06-2022;Липецкая область;105_165_days;AllVaccines;86;9;1;1;68;14;4;3;154;23;5;4;788;97;14;2;658;223;55;34;1446;320;69;36
2022.05_15-06-2022;Липецкая область;105_165_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;788;97;14;2;658;223;55;34;1446;320;69;36
