data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe
2022.04.B_13-10-2022;Московская область;80+;105_165_days;AllVaccines;-0.61724;-0.92641;-0.3577;-0.24292;-0.71822;0.1009;0.20653;-0.71107;0.63205
2022.04.B_13-10-2022;Московская область;80+;105_165_days;CoviVac;-0.49508;-9.62329;0.78959;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;105_165_days;EpiVacCorona;-0.39014;-2.71063;0.4792;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;105_165_days;SputnikLite;-0.83768;-1.30766;-0.46342;-0.19249;-0.8912;0.24808;0.7656;-0.68067;0.96731
2022.04.B_13-10-2022;Московская область;80+;105_165_days;SputnikV;-0.32534;-0.7195;-0.02153;-0.3655;-1.09985;0.11203;-0.4536;-2.31878;0.36333
2022.04.B_13-10-2022;Московская область;18+;165_195_days;AllVaccines;0.44584;0.39529;0.49216;0.62827;0.49983;0.72373;0.63127;0.30801;0.80352
2022.04.B_13-10-2022;Московская область;18+;165_195_days;CoviVac;-0.11193;-1.00838;0.38438;-0.61597;-5.4674;0.59623;-2.61362;-24.72854;0.49246
2022.04.B_13-10-2022;Московская область;18+;165_195_days;EpiVacCorona;0.72354;0.33567;0.88495;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;165_195_days;SputnikLite;-0.0362;-0.16835;0.08101;0.2467;-0.11863;0.49272;0.46453;-0.43537;0.80024
2022.04.B_13-10-2022;Московская область;18+;165_195_days;SputnikV;0.63218;0.58191;0.67641;0.7805;0.65061;0.8621;0.72695;0.33953;0.88712
2022.04.B_13-10-2022;Московская область;20-29;165_195_days;AllVaccines;0.50165;0.33327;0.6275;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;165_195_days;CoviVac;-2.60263;-10.18449;-0.16044;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;165_195_days;SputnikLite;0.30096;-0.26537;0.61382;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;165_195_days;SputnikV;0.56306;0.38273;0.6907;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;165_195_days;AllVaccines;0.54927;0.42068;0.64932;0.7304;-0.0928;0.93349;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;165_195_days;EpiVacCorona;-0.01575;-3.06428;0.74614;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;165_195_days;SputnikLite;0.31255;-0.10813;0.57352;-0.56069;-5.3261;0.61497;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;165_195_days;SputnikV;0.6008;0.46176;0.70392;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;165_195_days;AllVaccines;0.59205;0.46511;0.68887;0.88761;0.1953;0.9843;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;165_195_days;EpiVacCorona;0.54311;-2.24529;0.93568;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;165_195_days;SputnikLite;0.22302;-0.16242;0.48066;0.50984;-2.50945;0.93154;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;165_195_days;SputnikV;0.69677;0.56231;0.78992;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;165_195_days;AllVaccines;0.38508;0.23133;0.50807;0.67887;0.13342;0.881;0.62778;-1.72146;0.94909
2022.04.B_13-10-2022;Московская область;50-59;165_195_days;CoviVac;-1.81975;-5.7833;-0.17214;-5.12393;-42.7477;0.14276;-27.94946;-210.66098;-2.9595
2022.04.B_13-10-2022;Московская область;50-59;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;165_195_days;SputnikLite;0.2129;-0.11671;0.44522;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;165_195_days;SputnikV;0.48478;0.30496;0.61808;0.62248;-0.18342;0.87957;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;165_195_days;AllVaccines;0.50827;0.41148;0.58914;0.67732;0.42561;0.81872;0.65267;-0.10236;0.89056
2022.04.B_13-10-2022;Московская область;60-69;165_195_days;CoviVac;0.28289;-1.86908;0.82076;-1.52441;-16.97445;0.64546;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;165_195_days;EpiVacCorona;0.6738;-0.30511;0.91847;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;165_195_days;SputnikLite;0.15474;-0.06562;0.32953;0.52546;-0.06428;0.78841;0.31528;-1.78991;0.83195
2022.04.B_13-10-2022;Московская область;60-69;165_195_days;SputnikV;0.6866;0.58286;0.76454;0.77199;0.44842;0.90575;0.80465;-0.4052;0.97284
2022.04.B_13-10-2022;Московская область;70-79;165_195_days;AllVaccines;0.36828;0.23322;0.47955;0.58524;0.31486;0.74891;0.663;-0.06856;0.89372
2022.04.B_13-10-2022;Московская область;70-79;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;165_195_days;SputnikLite;-0.06103;-0.3341;0.15615;0.43969;-0.08638;0.71101;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;165_195_days;SputnikV;0.6419;0.49447;0.74634;0.64886;0.25773;0.83389;0.32982;-1.12504;0.78864
2022.04.B_13-10-2022;Московская область;80+;165_195_days;AllVaccines;0.30008;0.06243;0.47749;0.58977;0.2313;0.78108;0.51927;-0.51692;0.84765
2022.04.B_13-10-2022;Московская область;80+;165_195_days;CoviVac;-1.87725;-19.44437;0.59507;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;165_195_days;SputnikLite;-0.22055;-0.68707;0.11697;0.38021;-0.30898;0.70654;0.30992;-1.79873;0.82985
2022.04.B_13-10-2022;Московская область;80+;165_195_days;SputnikV;0.75922;0.51729;0.8799;0.74661;0.21086;0.91864;0.67077;-1.36064;0.95408
2022.04.B_13-10-2022;Московская область;18+;21_45_days;AllVaccines;-0.67964;-0.96909;-0.43274;0.22127;-0.49967;0.59564;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;21_45_days;CoviVac;-2.16799;-8.82399;-0.0216;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;21_45_days;EpiVacCorona;-0.0404;-1.77251;0.60959;-1.07884;-13.76771;0.70736;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;21_45_days;SputnikLite;-0.81637;-1.27935;-0.44744;-0.15828;-1.58244;0.48049;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;21_45_days;SputnikV;-0.56955;-0.9788;-0.24494;0.65333;-0.38742;0.91338;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;21_45_days;AllVaccines;-0.90295;-1.99305;-0.20987;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;21_45_days;SputnikLite;0.17023;-1.57606;0.73272;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;21_45_days;SputnikV;-1.7288;-3.46748;-0.66679;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;21_45_days;AllVaccines;-0.94929;-1.89208;-0.31384;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;21_45_days;SputnikLite;-1.21044;-2.99803;-0.22211;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;21_45_days;SputnikV;-0.93262;-2.26929;-0.14245;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;21_45_days;AllVaccines;-0.75759;-1.67637;-0.15422;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;21_45_days;CoviVac;-9.66953;-41.6953;-1.66631;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;21_45_days;SputnikLite;-0.50109;-2.00637;0.2505;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;21_45_days;SputnikV;-0.81418;-2.20072;-0.02828;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;21_45_days;AllVaccines;-0.62438;-1.49801;-0.05629;0.16797;-4.94377;0.88353;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;21_45_days;SputnikLite;-0.84447;-2.33698;-0.01951;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;21_45_days;SputnikV;-0.57835;-1.93881;0.15232;-0.70887;-11.20768;0.76079;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;21_45_days;AllVaccines;-0.43997;-1.07702;0.00169;-0.04274;-2.25024;0.66547;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;21_45_days;CoviVac;-5.3096;-43.80941;0.11155;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;21_45_days;EpiVacCorona;-0.31415;-8.33281;0.81496;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;21_45_days;SputnikLite;-1.0592;-2.16457;-0.33993;-1.06658;-5.44157;0.337;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;21_45_days;SputnikV;0.33805;-0.47499;0.70293;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;21_45_days;AllVaccines;-0.0993;-0.69087;0.28531;0.76043;-0.70561;0.96635;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;21_45_days;EpiVacCorona;-0.07572;-6.64138;0.84856;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;21_45_days;SputnikLite;-0.05214;-0.90379;0.41853;0.55945;-2.13649;0.93812;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;21_45_days;SputnikV;-0.1824;-1.27674;0.38593;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;21_45_days;AllVaccines;-0.73266;-1.79772;-0.07306;-0.13745;-2.0462;0.57528;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;21_45_days;EpiVacCorona;-1.37517;-8.50916;0.40674;-2.33389;-22.72799;0.53157;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;21_45_days;SputnikLite;-0.92138;-2.58128;-0.03084;-0.07357;-3.30812;0.73247;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;21_45_days;SputnikV;-0.31894;-2.17526;0.45214;0.26153;-4.25584;0.89624;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;45_75_days;AllVaccines;-1.06786;-1.28924;-0.86788;0.02768;-0.46795;0.35597;-0.32888;-1.81002;0.37156
2022.04.B_13-10-2022;Московская область;18+;45_75_days;CoviVac;-7.37468;-13.14484;-3.95836;-3.77692;-32.93444;0.32756;-20.37892;-151.21534;-2.00271
2022.04.B_13-10-2022;Московская область;18+;45_75_days;EpiVacCorona;-0.71962;-2.30579;0.10548;-2.055;-11.22667;0.23667;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;45_75_days;SputnikLite;-1.04228;-1.39181;-0.74383;-0.03911;-0.93536;0.44209;-0.3951;-3.34819;0.55239
2022.04.B_13-10-2022;Московская область;18+;45_75_days;SputnikV;-0.96768;-1.25909;-0.71386;0.24139;-0.41292;0.5927;-0.0185;-2.17442;0.67322
2022.04.B_13-10-2022;Московская область;20-29;45_75_days;AllVaccines;-0.91337;-1.58403;-0.41677;-0.55461;-10.33864;0.78685;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;45_75_days;EpiVacCorona;-0.95664;-12.90056;0.72458;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;45_75_days;SputnikLite;-0.98544;-2.30282;-0.19352;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;45_75_days;SputnikV;-0.87652;-1.72856;-0.29054;-1.4257;-16.69193;0.66742;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;45_75_days;AllVaccines;-1.50653;-2.17663;-0.97778;-1.00699;-5.32852;0.36352;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;45_75_days;CoviVac;-6.82536;-30.3113;-0.95572;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;45_75_days;EpiVacCorona;-1.99047;-10.96564;0.25262;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;45_75_days;SputnikLite;-1.5309;-2.78526;-0.69221;-3.05529;-15.43775;-0.00046;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;45_75_days;SputnikV;-1.35701;-2.18868;-0.74225;-0.03341;-6.40673;0.85582;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;45_75_days;AllVaccines;-1.08416;-1.71983;-0.59705;-0.11586;-3.51649;0.72431;-2.00218;-21.31873;0.59616
2022.04.B_13-10-2022;Московская область;40-49;45_75_days;CoviVac;-6.0032;-27.02406;-0.7501;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;45_75_days;SputnikLite;-1.46058;-2.65179;-0.65793;-0.4893;-9.66317;0.79199;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;45_75_days;SputnikV;-0.80372;-1.60351;-0.24962;0.06104;-5.72284;0.86886;-4.09721;-36.89354;0.31435
2022.04.B_13-10-2022;Московская область;50-59;45_75_days;AllVaccines;-1.76054;-2.49546;-1.18013;-1.91109;-5.21156;-0.3643;-0.89032;-12.82085;0.74146
2022.04.B_13-10-2022;Московская область;50-59;45_75_days;CoviVac;-9.2084;-30.6835;-2.28914;-35.99454;-263.27924;-4.1786;-173.8833;-1277.64096;-22.91928
2022.04.B_13-10-2022;Московская область;50-59;45_75_days;EpiVacCorona;-2.16465;-11.66348;0.20914;-16.21287;-121.96419;-1.40951;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;45_75_days;SputnikLite;-2.2792;-3.54207;-1.36746;-0.90062;-6.66754;0.52888;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;45_75_days;SputnikV;-1.09944;-2.01232;-0.46321;-1.2753;-6.13255;0.27417;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;45_75_days;AllVaccines;-1.0005;-1.50054;-0.60045;-0.03602;-1.32355;0.53806;-1.27348;-6.2155;0.28367
2022.04.B_13-10-2022;Московская область;60-69;45_75_days;CoviVac;-14.44438;-36.14162;-5.42215;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;45_75_days;EpiVacCorona;0.35656;-3.56957;0.9094;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;60-69;45_75_days;SputnikLite;-0.80246;-1.51693;-0.2908;-0.07857;-2.36193;0.65397;-0.54984;-10.14858;0.78455
2022.04.B_13-10-2022;Московская область;60-69;45_75_days;SputnikV;-1.04083;-1.80091;-0.48701;-0.09399;-2.40998;0.64903;-2.18705;-11.98569;0.21781
2022.04.B_13-10-2022;Московская область;70-79;45_75_days;AllVaccines;-0.54999;-1.07828;-0.15599;0.84827;-0.08024;0.97869;0.33003;-3.81688;0.90682
2022.04.B_13-10-2022;Московская область;70-79;45_75_days;CoviVac;-10.05366;-43.23521;-1.76213;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;70-79;45_75_days;SputnikLite;0.04724;-0.55908;0.41777;0.72661;-0.94643;0.9616;-0.20719;-7.6793;0.83209
2022.04.B_13-10-2022;Московская область;70-79;45_75_days;SputnikV;-1.3254;-2.37915;-0.60025;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;45_75_days;AllVaccines;-0.04489;-0.73937;0.37231;0.41738;-0.81449;0.81292;0.24299;-4.42787;0.89442
2022.04.B_13-10-2022;Московская область;80+;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;45_75_days;EpiVacCorona;-1.92314;-8.07769;0.05871;-1.73283;-18.45012;0.61602;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;80+;45_75_days;SputnikLite;0.46972;-0.41545;0.80134;0.62853;-1.64385;0.94781;-0.45557;-9.4366;0.797
2022.04.B_13-10-2022;Московская область;80+;45_75_days;SputnikV;-0.39898;-1.80465;0.30218;0.51181;-2.47452;0.93141;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;75_90_days;AllVaccines;-0.15778;-0.32542;-0.01134;0.5297;0.14887;0.74013;0.42637;-0.78786;0.81595
2022.04.B_13-10-2022;Московская область;18+;75_90_days;CoviVac;0.32952;-3.76017;0.90556;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;75_90_days;EpiVacCorona;0.21542;-1.433;0.74699;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;18+;75_90_days;SputnikLite;-1.06866;-1.41009;-0.7756;0.01774;-0.82948;0.47262;-0.31878;-3.11031;0.57688
2022.04.B_13-10-2022;Московская область;18+;75_90_days;SputnikV;0.56623;0.41479;0.67847;0.91964;0.42916;0.98869;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;75_90_days;AllVaccines;0.07904;-0.41733;0.40157;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;75_90_days;SputnikLite;-0.51128;-1.60967;0.1248;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;20-29;75_90_days;SputnikV;0.41266;-0.17691;0.70689;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;75_90_days;AllVaccines;-0.0922;-0.54887;0.22982;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;75_90_days;EpiVacCorona;-0.78609;-11.68567;0.74853;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;75_90_days;SputnikLite;-1.12755;-2.20934;-0.41041;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;30-39;75_90_days;SputnikV;0.54892;0.09674;0.77473;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;75_90_days;AllVaccines;-0.16624;-0.64581;0.17359;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;75_90_days;SputnikLite;-1.09819;-2.11396;-0.41376;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;40-49;75_90_days;SputnikV;0.48716;-0.02711;0.74394;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;75_90_days;AllVaccines;-0.28383;-0.78609;0.07718;0.23476;-2.08715;0.81031;-0.79715;-12.13969;0.7542
2022.04.B_13-10-2022;Московская область;50-59;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04.B_13-10-2022;Московская область;50-59;75_90_days;SputnikLite;-1.32381;-2.31509;-0.62894;-0.61337;-5.5087;0.60008;-2.78897;-26.70266;0.48177
2022.04.B_13-10-2022;Московская область;50-59;75_90_days;SputnikV;0.64083;0.13596;0.8507;NULL;NULL;NULL;NULL;NULL;NULL
