data_point;region;vac_interval_group;vaccine;ve_zab_18_59;ve_hosp_18_59;ve_severe_18_59;ve_death_18_59;ve_zab_60;ve_hosp_60;ve_severe_60;ve_death_60;ve_zab_total;ve_hosp_total;ve_severe_total;ve_death_total
2022.05_15-06-2022;Алтайский край;21_45_days;CoviVac;-1.696774544229076;1.0;1.0;1.0;-1.105503367600142;-4.385786610246335;1.0;1.0;-1.3750625288594733;-1.9983058874963566;1.0;1.0
2022.05_15-06-2022;Алтайский край;21_45_days;EpiVacCorona;-1.890716675019522;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.2916438293596417;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;21_45_days;SputnikLite;-0.02251230162394613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.4927145339386806;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;21_45_days;SputnikV;0.19577467354837375;1.0;1.0;1.0;-0.1659598084763081;-0.35591365666191743;1.0;1.0;-0.11588948193811976;-0.3216689009419158;1.0;1.0
2022.05_15-06-2022;Алтайский край;45_75_days;AllVaccines;-0.00221956027844028;0.2509650247565086;-0.8420145819763412;1.0;0.25421453654011794;0.7086422629124023;0.5131258867088826;1.0;0.10213908818792794;0.5491115919498255;0.15991189644382908;1.0
2022.05_15-06-2022;Алтайский край;45_75_days;CoviVac;-1.2629525761006613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.27086556686556684;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;45_75_days;EpiVacCorona;-0.1773778383132636;1.0;1.0;1.0;0.4638753350802687;1.0;1.0;1.0;0.12501064010895468;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;45_75_days;SputnikLite;0.37395853712665694;1.0;1.0;1.0;0.2810094251498594;1.0;1.0;1.0;0.3274320872997446;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;45_75_days;SputnikV;0.01684352141671075;-0.14003131466051721;-1.8035463962569862;1.0;0.1723734035818113;0.5786924452091662;0.29597290186268554;1.0;0.06411933439256912;0.326456282365305;-0.25493593161290184;1.0
2022.05_15-06-2022;Алтайский край;75_90_days;AllVaccines;-0.13383981218509655;-0.08217116251590229;0.1276375322575889;-1.5144565246693023;0.5271871051260678;0.39391414770642363;0.49626639428580244;0.4057517620090325;0.17566811045476305;0.22056575396517686;0.38285509876457036;-0.01587638063445218
2022.05_15-06-2022;Алтайский край;75_90_days;CoviVac;;;;;;;;;;;;
2022.05_15-06-2022;Алтайский край;75_90_days;EpiVacCorona;-0.7608913906927406;1.0;1.0;1.0;0.12630805976372916;1.0;1.0;1.0;-0.3502363370149919;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;75_90_days;SputnikLite;-0.1410680244828184;0.05427786014331604;1.0;1.0;0.3584052713815772;0.3442039651354777;0.4542223788791969;1.0;0.08874161955612003;0.2698235919800154;0.6147725598423561;1.0
2022.05_15-06-2022;Алтайский край;75_90_days;SputnikV;-0.08806616109249332;-0.39000452079566017;-1.269395135992915;-5.541197744920754;0.700863562849035;0.38612000723801965;0.48910645339216774;-0.2133721731936018;0.30825925721884295;0.08121807642800327;0.02571241651071854;-1.417676596065995
2022.05_15-06-2022;Алтайский край;90_105_days;AllVaccines;-0.13077722020420124;0.6167759605857244;0.05758169899142396;-1.7163821617306012;0.15512880715615673;0.28298598100652494;-0.21117232938087005;0.43983279766134764;-0.019255614252851494;0.3141319402791858;-0.28991937120082056;-0.0457371034014884
2022.05_15-06-2022;Алтайский край;90_105_days;CoviVac;1.0;1.0;1.0;1.0;-3.8135666177140832;-11.312895356117359;-40.231998264893;1.0;-0.8155368421052629;-5.880691489361702;-24.615247524752473;1.0
2022.05_15-06-2022;Алтайский край;90_105_days;EpiVacCorona;-0.3755078673675665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3661872464267675;1.0;1.0;1.0
2022.05_15-06-2022;Алтайский край;90_105_days;SputnikLite;0.03326289228828261;0.6604435778698513;-0.6769929419488976;-3.833685538558587;0.43603607470902483;0.8406965030939704;1.0;1.0;0.21765780645686117;0.7820846915652391;0.5949148598155805;0.0021073375944787864
2022.05_15-06-2022;Алтайский край;90_105_days;SputnikV;-0.3726249857500783;0.48918598610029895;1.0;1.0;-0.15423751007861575;-0.17998942265407503;-0.9877674166857242;-0.15694275424286275;-0.34322636813896534;-0.23577996946699487;-1.0534233328496803;-0.24582696108867785
2022.05_15-06-2022;Амурская область;105_165_days;AllVaccines;0.06622240665445045;0.40789570484325866;0.6348690179866762;0.08717254496669047;0.2713252397794984;0.36491386766327827;0.4826653997986584;-0.40277266593056105;0.1382309829315984;0.40496623327149994;0.5463085649577419;-0.18437343042610532
2022.05_15-06-2022;Амурская область;105_165_days;CoviVac;-1.0002205776433302;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.4293568297785728;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;105_165_days;EpiVacCorona;0.3729952425886496;-0.09764536544357383;1.0;1.0;0.7360660335777538;1.0;1.0;1.0;0.4916552905544296;0.6067173026632886;1.0;1.0
2022.05_15-06-2022;Амурская область;105_165_days;SputnikLite;0.13014525437339108;0.3183301705733941;1.0;1.0;0.07507507507507516;0.19999999999999996;0.72;0.06666666666666665;0.09322066366775128;0.16029749128684923;0.7467013093551239;0.24010392806537184
2022.05_15-06-2022;Амурская область;105_165_days;SputnikV;-0.006606932894578588;0.4757255557840736;0.3184432225192957;-0.7038919437017608;0.3434101274704713;0.37115336152101464;0.06983101391650093;-1.1261005396194261;0.10894717504583518;0.4924382642666151;0.29102487707082736;-0.6749537279201705
2022.05_15-06-2022;Амурская область;165_195_days;AllVaccines;0.1607169178512381;0.5473841442837114;0.41159938756882497;-0.47100153107793763;0.13542428501904535;0.2622643024637821;0.34799136387961105;1.0;0.14325064089499906;0.32248914100094617;0.3154183445597796;0.6141448851155121
2022.05_15-06-2022;Амурская область;165_195_days;CoviVac;-0.014188935921229495;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.27803332531380875;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;165_195_days;EpiVacCorona;0.05731011177629719;1.0;1.0;1.0;0.6878521216995674;0.24829694613365239;-1.210006978367062;1.0;0.2850613979220449;0.4468852008669095;-0.9191407424466322;1.0
2022.05_15-06-2022;Амурская область;165_195_days;SputnikLite;0.13393066481255422;0.011908788198362386;-0.7346490162739858;-3.3366225406849646;0.08206676253900025;0.399099648359835;1.0;1.0;0.08482475635096054;0.1731046798758844;0.6523281040387241;-0.04301568788382748
2022.05_15-06-2022;Амурская область;165_195_days;SputnikV;0.18714503213150224;0.7861238086086746;1.0;1.0;0.03201504332152705;0.04453383082967577;-0.20286365940192597;1.0;0.14512442677148563;0.3587254387254388;0.16584207459207467;1.0
2022.05_15-06-2022;Амурская область;21_45_days;AllVaccines;0.5197103579692393;1.0;1.0;1.0;0.40455740776271687;0.2850638263273436;1.0;1.0;0.4765765929411897;0.5136047990300663;1.0;1.0
2022.05_15-06-2022;Амурская область;21_45_days;CoviVac;;;;;;;;;;;;
2022.05_15-06-2022;Амурская область;21_45_days;EpiVacCorona;-2.053157880278014;1.0;1.0;1.0;-1.7161867810223947;-5.5410212277682165;1.0;1.0;-1.957007912554042;-3.5883121321435354;1.0;1.0
2022.05_15-06-2022;Амурская область;21_45_days;SputnikLite;;;;;;;;;;;;
2022.05_15-06-2022;Амурская область;21_45_days;SputnikV;0.6498145111905655;1.0;1.0;1.0;0.4226758456421652;1.0;1.0;1.0;0.5578731822568667;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;45_75_days;AllVaccines;0.16846013296579798;-0.12097970536726077;1.0;1.0;0.16066887487979498;0.19516193481624167;-0.17506357516828697;1.0;0.18059277317205347;0.15319862792903483;0.2750867042119768;1.0
2022.05_15-06-2022;Амурская область;45_75_days;CoviVac;-10.788610345558617;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-8.213858474104892;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;45_75_days;EpiVacCorona;1.0;1.0;1.0;1.0;-2.436422193259298;1.0;1.0;1.0;-0.3889662547938433;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;45_75_days;SputnikLite;0.42681035669874223;1.0;1.0;1.0;0.6601096482761284;1.0;1.0;1.0;0.4980753776049408;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;45_75_days;SputnikV;-0.027190332326283873;-2.0302114803625377;1.0;1.0;0.16511871976768955;-1.0185828213835997;-1.9471309192200557;1.0;0.04107516923375654;-1.2509275341658945;-0.9269303890965612;1.0
2022.05_15-06-2022;Амурская область;75_90_days;AllVaccines;0.12828998045268936;0.41968782174485775;1.0;1.0;0.2331182164857729;0.2646339062192342;1.0;1.0;0.16755517027933364;0.35763618499528615;1.0;1.0
2022.05_15-06-2022;Амурская область;75_90_days;CoviVac;-3.0248473057955936;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-2.0270684371807968;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;75_90_days;EpiVacCorona;;;;;;;;;;;;
2022.05_15-06-2022;Амурская область;75_90_days;SputnikLite;-0.36295532893957105;-0.31808437160822733;1.0;1.0;0.2714652991735764;0.12526275717099478;1.0;1.0;-0.16220230016026815;0.01944973399556338;1.0;1.0
2022.05_15-06-2022;Амурская область;75_90_days;SputnikV;0.5781988570159289;1.0;1.0;1.0;0.06088085974568225;0.2504083052845354;1.0;1.0;0.4215578705805313;0.5524861837169612;1.0;1.0
2022.05_15-06-2022;Амурская область;90_105_days;AllVaccines;0.4674357615534086;0.6153702722330173;1.0;1.0;0.23391985514092273;0.4782859287456773;0.2382974559686889;1.0;0.4076449211839148;0.567373406382873;0.5040089052975363;1.0
2022.05_15-06-2022;Амурская область;90_105_days;CoviVac;;;;;;;;;;;;
2022.05_15-06-2022;Амурская область;90_105_days;EpiVacCorona;0.14298612330254978;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.43975011414126786;1.0;1.0;1.0
2022.05_15-06-2022;Амурская область;90_105_days;SputnikLite;0.6337536120851283;0.358842743131743;1.0;1.0;0.23058353247032504;0.540705476015449;1.0;1.0;0.5303201994679447;0.5147557616335493;1.0;1.0
2022.05_15-06-2022;Амурская область;90_105_days;SputnikV;0.17916823534235649;1.0;1.0;1.0;0.06677904564315362;0.25511615434555557;-1.1899585062240665;1.0;0.15172544068709082;0.5637209932694404;-0.5137559475954268;1.0
2022.05_15-06-2022;Архангельская область;105_165_days;AllVaccines;-0.0456830457483377;0.2388713352093529;0.15392393958539674;-0.1281014138861376;0.2098294713362875;0.316017131937928;0.4932434621240519;0.7325451605654718;0.02904135567242161;0.15008527367163704;0.2967051783832607;0.5360930563542861
2022.05_15-06-2022;Архангельская область;105_165_days;CoviVac;0.39347963828143895;1.0;1.0;1.0;-9.92739785479571;-14.04821174461626;-24.080352907693765;-55.26133219834007;-1.1949622459807765;-2.8671043388987956;-5.750471609130353;-16.101194743130225
2022.05_15-06-2022;Архангельская область;105_165_days;EpiVacCorona;-1.0243619626563238;-4.099894929034036;-11.450777964676197;-24.790897212543552;-0.3983853690318979;0.27103400062142136;1.0;1.0;-0.7642233640809757;-1.01313852112669;-2.0184352541798405;-2.7898131524702436
2022.05_15-06-2022;Архангельская область;105_165_days;SputnikLite;-0.036348820365808;0.5099014567358701;0.2730204941582073;1.0;0.3475068835473125;0.50630549898167;0.30563361319503535;0.7034867861751772;0.11256809203170415;0.35899165817168943;0.07297042140926568;0.6257547256800369
2022.05_15-06-2022;Архангельская область;105_165_days;SputnikV;0.03315264365963799;0.3884280790064015;1.0;1.0;0.14440761208956843;0.1589892589938784;0.7248501444479551;1.0;0.05181037884225148;0.1189388475967823;0.7556939577407007;1.0
2022.05_15-06-2022;Архангельская область;165_195_days;AllVaccines;0.07040974677308498;0.21686974959845617;1.0;1.0;0.056012170643295;0.31745655692932584;0.5586219068142974;0.7614172469266473;0.04619005662311759;0.2491264859301454;0.6494979699669734;0.7838570814796336
2022.05_15-06-2022;Архангельская область;165_195_days;CoviVac;0.4066998635593736;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5937234318869873;1.0;1.0;1.0
2022.05_15-06-2022;Архангельская область;165_195_days;EpiVacCorona;-0.214824152644856;0.05556291211114173;1.0;1.0;0.23868544926932445;-0.399718077608447;-1.3328634626807445;1.0;-0.014510154165642497;-0.19017701307486123;-0.5555822363873184;1.0
2022.05_15-06-2022;Архангельская область;165_195_days;SputnikLite;0.1750661893025992;0.5058590146970876;1.0;1.0;-0.10958490274974597;0.33607553555632463;0.7507975828547836;0.4409783615391092;-0.018119404005881856;0.28490741736075054;0.7710449187163807;0.4199804607481644
2022.05_15-06-2022;Архангельская область;165_195_days;SputnikV;0.015716023320513473;-0.007041987700977748;1.0;1.0;0.16769156099847782;0.3384281003109806;0.5343640287903069;1.0;0.08105544344011706;0.23167794159722455;0.6588519986930346;1.0
2022.05_15-06-2022;Архангельская область;21_45_days;AllVaccines;0.22383971455296425;-1.1376928532144617;1.0;1.0;0.7248202387811482;1.0;1.0;1.0;0.4757049151663735;0.48799994228139987;1.0;1.0
2022.05_15-06-2022;Архангельская область;21_45_days;CoviVac;-2.9781076041993844;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1.0302831353896797;1.0;1.0;1.0
2022.05_15-06-2022;Архангельская область;21_45_days;EpiVacCorona;;;;;;;;;;;;
2022.05_15-06-2022;Архангельская область;21_45_days;SputnikLite;0.16996258163024625;1.0;1.0;1.0;-0.15331835782150027;1.0;1.0;1.0;-0.11022667028718458;1.0;1.0;1.0
2022.05_15-06-2022;Архангельская область;21_45_days;SputnikV;0.3024524798159992;-1.8876129187505284;1.0;1.0;0.8766675620019697;1.0;1.0;1.0;0.6078826910940803;0.3091641783798219;1.0;1.0
2022.05_15-06-2022;Архангельская область;45_75_days;AllVaccines;-0.10634595701125904;0.19933333333333325;1.0;1.0;0.17893422332943476;0.4242293445400116;1.0;1.0;-0.007428449237144807;0.2652397903961802;1.0;1.0
2022.05_15-06-2022;Архангельская область;45_75_days;CoviVac;-5.832679063360882;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-3.685120598140619;1.0;1.0;1.0
2022.05_15-06-2022;Архангельская область;45_75_days;EpiVacCorona;-1.2548410938654841;1.0;1.0;1.0;-0.7351481785067744;-0.05828781790621029;1.0;1.0;-1.1658135125688287;-0.2676698121980492;1.0;1.0
2022.05_15-06-2022;Архангельская область;45_75_days;SputnikLite;-0.06155810983397192;-1.903156156728266;1.0;1.0;0.579660449545672;1.0;1.0;1.0;0.24826015148926484;0.2658300310871784;1.0;1.0
2022.05_15-06-2022;Архангельская область;45_75_days;SputnikV;0.1451891344617613;0.4841749043437147;1.0;1.0;0.22494257798088702;0.37013583631941116;1.0;1.0;0.14716703359944328;0.3072225202908643;1.0;1.0
2022.05_15-06-2022;Архангельская область;75_90_days;AllVaccines;0.11625235365879649;1.0;1.0;1.0;0.28585362913279455;0.34622832232205114;1.0;1.0;0.17386994795972954;0.4640319572893099;1.0;1.0
2022.05_15-06-2022;Архангельская область;75_90_days;CoviVac;;;;;;;;;;;;
2022.05_15-06-2022;Архангельская область;75_90_days;EpiVacCorona;;;;;;;;;;;;
2022.05_15-06-2022;Архангельская область;75_90_days;SputnikLite;-0.2580897471225385;1.0;1.0;1.0;0.1899349851289236;0.2579260535233785;1.0;1.0;-0.06282919861525804;0.48189294491543344;1.0;1.0
2022.05_15-06-2022;Архангельская область;75_90_days;SputnikV;0.19421849882218412;1.0;1.0;1.0;0.25945387662705144;0.3219095737789869;1.0;1.0;0.19200634125563876;0.409230767098972;1.0;1.0
2022.05_15-06-2022;Архангельская область;90_105_days;AllVaccines;-0.29560858452317995;0.12186529271206692;1.0;1.0;0.35418301655140827;0.5576542709752719;0.2627571182921198;1.0;-0.004055009399939635;0.39039517286432235;0.36365811904258205;1.0
2022.05_15-06-2022;Архангельская область;90_105_days;CoviVac;-4.134432111223232;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-2.6793962709848036;1.0;1.0;1.0
2022.05_15-06-2022;Архангельская область;90_105_days;EpiVacCorona;-2.9811157936985753;1.0;1.0;1.0;-0.46997079682937004;1.0;1.0;1.0;-1.7356825669674834;1.0;1.0;1.0
2022.05_15-06-2022;Архангельская область;90_105_days;SputnikLite;-0.436503604069165;0.023812467952998184;1.0;1.0;0.06516273421383445;0.3159508084006999;-0.7142437572608964;1.0;-0.22526418977666762;0.1735268607807171;-0.44270311144418684;1.0
2022.05_15-06-2022;Архангельская область;90_105_days;SputnikV;0.18315623542013482;0.10914387222063315;1.0;1.0;0.6814648515284266;0.7082004155488225;1.0;1.0;0.41392089616585137;0.5096872858033472;1.0;1.0
2022.05_15-06-2022;Астраханская область;105_165_days;AllVaccines;-0.1738482226686413;-0.12230036752964346;1.0;1.0;-0.041542990801064716;0.007646579847663926;-0.2479093176497602;-0.15877293781763457;-0.09967250518174842;0.002101107062523311;0.04456488974071382;0.10189099635627108
2022.05_15-06-2022;Астраханская область;105_165_days;CoviVac;0.2407194705438963;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5498351874019286;1.0;1.0;1.0
2022.05_15-06-2022;Астраханская область;105_165_days;EpiVacCorona;-0.16188669064290417;1.0;1.0;1.0;-2.477692417807892;-2.8305017935275343;-8.219928735583714;-7.61862903543695;-1.0473406869728743;-1.2454428265901036;-6.022512369433755;-5.632372793354101
2022.05_15-06-2022;Астраханская область;105_165_days;SputnikLite;-0.36729192824206347;-0.12704841726556904;1.0;1.0;-0.15005628363795953;0.2021179531479219;-0.2791442338422201;0.2213904663569094;-0.2875709330517322;0.060159849368435214;-0.15788306557808784;0.28525736692710635
2022.05_15-06-2022;Астраханская область;105_165_days;SputnikV;-0.01928026842064212;-0.24154274248595908;1.0;1.0;0.29216490265994177;0.06259223071998943;0.5717750872152678;0.18078712336833846;0.13547667487969295;0.044153788423322515;0.7058934733610224;0.4335726153619689
2022.05_15-06-2022;Астраханская область;165_195_days;AllVaccines;0.030310755517981014;0.3935753507575931;1.0;1.0;0.13354628777722732;0.373511700028193;1.0;1.0;0.0828521204999012;0.39450431256304164;1.0;1.0
2022.05_15-06-2022;Астраханская область;165_195_days;CoviVac;1.0;1.0;1.0;1.0;-0.6926119541080682;1.0;1.0;1.0;0.21636205608579995;1.0;1.0;1.0
2022.05_15-06-2022;Астраханская область;165_195_days;EpiVacCorona;-0.05288741904791139;-1.3523971164313693;1.0;1.0;-1.035940056522386;-1.8055059152078816;1.0;1.0;-0.4292830020102745;-1.526768164268164;1.0;1.0
